STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN_4;MO_N;MO_TT;MO_TX;MO_TN;MO_FK;MX_TX;MX_FX;MX_TN;MO_SD_S;QN_6;MO_RR;MX_RS;eor
880;20050101;20050131;10;  6.02;   2.70;    5.16;    0.03;    2.90;  14.3;  22.6; -14.4;  46.7;9;    50.0;   14.1;eor
880;20050201;20050228;10;  5.78;  -0.75;    2.18;   -3.91;    2.32;  10.2;  21.1; -13.1;  78.4;9;    35.5;   12.7;eor
880;20050301;20050331;10;  5.49;   3.52;    7.73;   -0.84;    2.68;  19.6;  17.0; -10.2; 143.8;9;    20.5;    4.3;eor
880;20050401;20050430;10;  3.99;  10.38;   16.79;    3.37;    2.00;  21.9;  18.0;  -4.1; 251.0;9;    13.7;    7.1;eor
880;20050501;20050531;10;  5.17;  14.17;   19.76;    8.23;    2.06;  32.9;  15.8;   0.3; 226.6;9;    64.8;   13.8;eor
880;20050601;20050630;10;  5.10;  17.00;   22.63;   10.17;    2.10;  33.2;  24.3;   2.0; 262.2;9;    67.7;   27.7;eor
880;20050701;20050731;10;  5.57;  19.10;   24.67;   14.01;    2.13;  31.9;  20.1;  10.4; 220.6;9;   171.0;   44.3;eor
880;20050801;20050831;10;  4.94;  17.01;   22.40;   11.42;    2.00;  28.2;  15.9;   6.8; 227.1;9;    82.1;   20.0;eor
880;20050901;20050930;10;  3.25;  15.72;   22.34;    9.44;    1.70;  30.4;  13.6;   1.7; 234.5;9;    48.1;   12.8;eor
880;20051001;20051031;10;  3.55;  11.19;   16.89;    6.24;    1.97;  21.2;  14.4;  -2.5; 185.5;9;    13.5;    7.3;eor
880;20051101;20051130;10;  5.47;   4.45;    7.85;    1.02;    2.03;  15.7;  13.1;  -4.2;  84.3;9;    29.0;    9.9;eor
880;20051201;20051231;10;  6.60;   1.09;    3.47;   -1.41;    2.39;   7.3;  25.0; -13.7;  34.4;9;    71.7;   16.1;eor
880;20060101;20060131;10;  4.93;  -4.11;   -0.63;   -7.84;    2.13;   4.5;  12.9; -19.1;  92.7;9;    18.9;    7.9;eor
880;20060201;20060228;10;  6.53;  -0.34;    2.33;   -3.51;    2.18;   9.3;  15.7; -15.3;  49.4;9;    33.7;    8.1;eor
880;20060301;20060331;10;  5.98;   1.59;    5.49;   -2.53;    2.06;  19.7;  16.1; -15.7;  98.3;9;    45.4;   11.8;eor
880;20060401;20060430;10;  5.66;   9.53;   14.94;    4.14;    2.17;  24.5;  18.4;  -2.2; 171.2;9;    19.9;    5.5;eor
880;20060501;20060531;10;  4.53;  14.31;   20.21;    7.64;    2.39;  27.0;  20.5;   1.8; 245.5;9;    25.8;    8.1;eor
880;20060601;20060630;10;  4.71;  18.66;   24.70;   11.59;    1.97;  32.6;  14.4;   1.0; 266.3;9;    25.2;    7.6;eor
880;20060701;20060731;10;  3.06;  24.15;   30.93;   16.02;    1.94;  36.3;  15.2;   9.8; 360.2;9;     4.7;    1.7;eor
880;20060801;20060831;10;  6.08;  17.37;   22.29;   13.12;    2.16;  29.7;  14.5;  10.2; 142.2;9;    67.8;   16.5;eor
880;20060901;20060930;10;  3.30;  18.07;   24.50;   11.73;    2.20;  29.8;  18.9;   6.6; 244.3;9;     5.3;    1.8;eor
880;20061001;20061031;10;  5.53;  12.33;   17.33;    7.41;    2.13;  22.3;  19.4;  -0.4; 130.6;9;    37.1;    9.8;eor
880;20061101;20061130;10;  5.75;   7.62;   11.17;    3.84;    2.43;  19.6;  21.0;  -5.3;  84.3;9;    39.9;   15.6;eor
880;20061201;20061231;10;  6.11;   5.32;    7.73;    2.81;    2.42;  15.1;  20.7;  -5.3;  68.9;9;    29.0;    5.8;eor
880;20070101;20070131;10;  6.19;   5.49;    8.15;    2.35;    3.52;  15.3;  35.2; -12.6;  51.7;9;    65.4;   13.4;eor
880;20070201;20070228;10;  6.61;   3.70;    6.89;    0.45;    2.50;  12.2;  18.4;  -5.0;  61.3;9;    53.8;    8.2;eor
880;20070301;20070331;10;  4.56;   7.26;   12.12;    2.53;    2.55;  20.1;  18.6;  -1.5; 168.8;9;    58.9;   11.8;eor
880;20070401;20070430;10;  3.38;  11.77;   18.46;    4.24;    2.20;  27.1;  17.0;  -1.5; 289.7;9;     1.4;    0.7;eor
880;20070501;20070531;10;  4.28;  16.14;   22.17;    9.68;    2.19;  31.3;  22.4;   0.8; 276.6;9;   174.5;   71.1;eor
880;20070601;20070630;10;  4.81;  19.39;   24.84;   13.51;    2.20;  31.5;  20.8;   9.1; 238.3;9;    44.8;   14.5;eor
880;20070701;20070731;10;  5.31;  18.84;   23.74;   13.49;    2.29;  37.4;  20.5;   8.0; 202.4;9;   129.8;   30.5;eor
880;20070801;20070831;10;  4.56;  18.35;   24.04;   12.35;    1.90;  30.0;  18.8;   3.9; 236.3;9;    28.2;   13.9;eor
880;20070901;20070930;10;  4.96;  13.64;   18.38;    8.91;    2.16;  25.8;  14.8;   4.1; 162.1;9;    60.3;   15.3;eor
880;20071001;20071031;10;  5.18;   8.29;   12.67;    3.56;    1.71;  20.5;  15.6;  -3.5; 119.4;9;    18.5;    7.4;eor
880;20071101;20071130;10;  6.40;   3.62;    6.08;    0.91;    2.43;  13.6;  16.4;  -5.2;  46.3;9;    55.3;   11.5;eor
880;20071201;20071231;10;  6.28;   2.10;    4.27;    0.01;    2.39;  13.1;  19.0;  -9.0;  51.7;9;    38.8;   11.3;eor
880;20080101;20080131;10;  6.50;   3.80;    6.40;    0.84;    2.81;  13.7;  21.6;  -8.3;  53.2;9;    66.7;   11.7;eor
880;20080201;20080229;10;  5.98;   4.64;    8.39;    0.72;    2.41;  17.3;  19.3;  -7.7;  86.2;9;    26.9;   11.0;eor
880;20080301;20080331;10;  5.92;   4.96;    9.20;    1.05;    2.71;  19.3;  23.6;  -3.3; 106.5;9;    47.4;    5.8;eor
880;20080401;20080430;10;  6.04;   8.83;   13.56;    4.00;    2.17;  23.0;  14.2;  -1.0; 116.7;9;    80.7;   28.1;eor
880;20080501;20080531;10;  4.66;  15.27;   21.76;    8.11;    2.00;  30.9;  14.6;   1.4; 257.0;9;     9.9;    5.5;eor
880;20080601;20080630;10;  4.49;  18.80;   25.19;   11.66;    2.13;  33.0;  26.2;   7.0; 271.0;9;    37.5;    8.1;eor
880;20080701;20080731;10;  5.00;  19.26;   25.12;   13.39;    2.10;  34.5;  18.6;   8.0; 216.1;9;    94.6;   32.2;eor
880;20080801;20080831;10;  5.51;  18.57;   23.92;   13.20;    2.23;  34.0;  20.5;   8.3; 184.5;9;    83.3;   16.9;eor
880;20080901;20080930;10;  6.13;  13.32;   18.33;    9.03;    1.83;  27.8;  14.0;   1.5; 110.0;9;    40.0;    9.7;eor
880;20081001;20081031;10;  5.27;   9.62;   14.10;    5.57;    2.16;  22.1;  17.9;  -0.4; 120.0;9;    73.8;   27.8;eor
880;20081101;20081130;10;  6.72;   5.61;    7.96;    2.98;    2.50;  15.4;  19.3;  -5.3;  33.1;9;    34.8;    9.0;eor
880;20081201;20081231;10;  6.56;   1.83;    3.88;   -0.50;    2.26;   9.3;  17.6;  -8.0;  33.7;9;    41.0;    9.1;eor
880;20090101;20090131;10;  5.55;  -2.22;    1.01;   -5.95;    2.23;   7.1;  14.1; -19.0;  64.6;9;    23.8;    6.4;eor
880;20090201;20090228;10;  7.10;   0.59;    3.05;   -1.99;    2.57;   8.6;  13.8;  -9.2;  27.0;9;    46.3;    8.0;eor
880;20090301;20090331;10;  6.52;   5.30;    9.01;    1.66;    2.48;  15.1;  17.0;  -5.1;  83.4;9;    60.1;    9.2;eor
880;20090401;20090430;10;  2.86;  13.02;   20.09;    5.51;    2.43;  26.4;  17.8;  -1.8; 285.7;9;     4.8;    4.1;eor
880;20090501;20090531;10;  5.15;  14.46;   20.86;    7.56;    2.19;  31.7;  15.9;   2.7; 235.9;9;    81.1;   21.7;eor
880;20090601;20090630;10;  5.88;  15.77;   21.07;   11.09;    2.23;  28.8;  19.1;   2.6; 151.7;9;    66.5;   14.2;eor
880;20090701;20090731;10;  5.31;  19.37;   25.11;   13.98;    2.16;  31.8;  16.7;  10.1; 214.3;9;    46.2;   11.3;eor
880;20090801;20090831;10;  3.66;  19.82;   26.54;   12.65;    2.03;  33.0;  14.5;   7.0; 274.7;9;    20.3;    5.7;eor
880;20090901;20090930;10;  4.54;  15.54;   21.92;    9.58;    2.00;  31.3;  15.5;   4.6; 185.3;9;    28.9;   13.1;eor
880;20091001;20091031;10;  5.97;   7.84;   11.27;    4.16;    2.19;  23.8;  19.3;  -2.8;  57.6;9;    58.5;    8.6;eor
880;20091101;20091130;10;  6.04;   7.80;   11.07;    4.81;-999;  17.2;  19.4;  -3.9;  82.5;9;    52.7;   17.5;eor
880;20091201;20091231;10;  6.48;   0.01;    2.02;   -2.36;    2.13;  10.4;  20.1; -14.7;  36.7;9;    61.3;   12.1;eor
880;20100101;20100131;10;  6.68;  -5.19;   -2.91;   -8.22;    2.42;   2.4;  17.7; -21.7;  28.7;9;    34.8;    7.7;eor
880;20100201;20100228;10;  6.45;  -0.16;    2.87;   -3.38;    2.04;  11.8;  20.4;  -9.3;  53.4;9;    22.1;    7.4;eor
880;20100301;20100331;10;  5.60;   4.79;    9.62;   -0.18;    2.52;  23.5;  21.3; -10.2; 120.7;9;    39.8;    8.2;eor
880;20100401;20100430;10;  4.41;   9.47;   15.73;    2.66;    2.13;  25.8;  16.0;  -2.5; 219.6;9;    11.5;    4.6;eor
880;20100501;20100531;10;  6.64;  11.97;   15.80;    7.69;    2.16;  22.2;  12.6;   2.2;  95.7;9;    67.4;   10.7;eor
880;20100601;20100630;10;  3.85;  17.87;   24.21;   10.07;    2.03;  31.5;  14.2;   4.1; 275.8;9;     5.6;    2.0;eor
880;20100701;20100731;10;  3.60;  22.33;   28.63;   15.00;    1.90;  37.6;  20.8;   9.5; 291.7;9;   105.2;   46.4;eor
880;20100801;20100831;10;  5.39;  18.32;   23.46;   13.59;    2.06;  31.0;  23.3;   8.6; 161.7;9;   181.3;   24.9;eor
880;20100901;20100930;10;  4.81;  12.95;   17.92;    8.42;    2.03;  24.7;  13.1;   1.8; 154.7;9;   126.6;   47.3;eor
880;20101001;20101031;10;  4.70;   7.66;   12.68;    2.92;    2.10;  19.3;  17.1;  -3.9; 141.1;9;    16.7;    8.4;eor
880;20101101;20101130;10;  6.92;   5.35;    7.98;    2.31;    2.30;  18.7;  18.4; -12.0;  35.4;9;   141.3;   23.7;eor
880;20101201;20101231;10;  6.55;  -4.31;   -1.59;   -7.70;    2.39;   4.3;  16.4; -14.1;  24.4;9;    64.5;   10.9;eor
880;20110101;20110131;10;  6.07;   1.30;    3.89;   -1.25;    2.13;  10.9;  13.8; -12.5;  49.4;9;    35.9;    8.1;eor
880;20110201;20110228;10;  5.23;  -0.62;    3.00;   -4.14;    2.61;  11.6;  19.4; -14.1; 105.0;9;     8.5;    3.3;eor
880;20110301;20110331;10;  3.74;   4.68;   10.85;   -1.20;    2.06;  18.1;  13.5; -10.0; 197.4;9;    27.5;   16.6;eor
880;20110401;20110430;10;  4.20;  12.31;   18.48;    5.73;    2.23;  24.9;  19.0;  -0.9; 203.8;9;    22.1;    7.4;eor
880;20110501;20110531;10;  3.90;  15.04;   21.87;    7.35;    2.16;  31.8;  13.8;  -2.0; 281.8;9;    50.6;   13.7;eor
880;20110601;20110630;10;  4.61;  18.92;   25.37;   12.62;    2.27;  32.0;  19.6;   8.7; 229.4;9;    21.0;    5.7;eor
880;20110701;20110731;10;  5.28;  17.75;   22.35;   12.71;    2.23;  30.6;  15.4;   8.5; 174.1;9;   182.7;   33.4;eor
880;20110801;20110831;10;  4.81;  18.93;   24.53;   13.58;    2.10;  32.5;  16.2;   6.5; 196.2;9;    38.9;   10.8;eor
880;20110901;20110930;10;  4.06;  15.63;   21.99;   10.00;    1.83;  30.3;  20.7;   4.4; 204.2;9;    88.4;   38.9;eor
880;20111001;20111031;10;-999;   9.69;   15.29;    4.82;    2.13;  26.9;  17.2;  -3.0; 154.3;9;    48.1;   20.6;eor
880;20111101;20111130;10;  4.48;   4.27;    9.24;    0.21;    1.97;  16.9;  17.1;  -4.7; 139.1;9;     1.5;    0.6;eor
880;20111201;20111231;10;  6.58;   4.60;    6.85;    2.23;    2.94;  11.0;  20.5;  -1.0;  31.3;9;    56.6;   10.9;eor
880;20120101;20120131;10;  6.55;   1.57;    3.74;   -1.02;    2.68;  11.8;  20.0; -11.4;  40.7;9;    77.9;   10.3;eor
880;20120201;20120229;10;  5.56;  -2.89;    0.97;   -7.16;    2.38;  10.8;  16.5; -21.8;  96.6;9;    41.0;    7.0;eor
880;20120301;20120331;10;  5.01;   6.92;   12.45;    1.30;    2.35;  23.1;  19.7;  -6.0; 167.9;9;    12.6;    2.8;eor
880;20120401;20120430;10;  5.82;   9.61;   15.35;    3.39;    2.40;  31.2;  13.9;  -3.4; 168.7;9;    27.9;   10.3;eor
880;20120501;20120531;10;  4.86;  15.99;   22.24;    8.81;-999;  31.7;  14.7;   0.5; 256.8;9;    25.7;   13.6;eor
880;20120601;20120630;10;  6.29;  16.62;   21.95;   10.52;    2.13;  32.1;  17.1;   2.8; 175.1;9;    88.4;   14.2;eor
880;20120701;20120731;10;  5.55;  19.14;   24.97;   13.88;    2.10;  32.6;  16.8;   7.6; 213.2;9;    70.4;   13.9;eor
880;20120801;20120831;3;  5.37;  19.42;   25.94;   12.62;    1.90;  38.1;  13.9;   6.4; 239.2;9;    31.6;   15.1;eor
880;20120901;20120930;3;  5.46;  14.95;   20.97;    8.79;    1.93;  31.0;  13.5;   3.3; 193.4;9;    44.2;   18.0;eor
880;20121001;20121031;3;  5.78;   8.94;   14.06;    4.01;    1.94;  22.4;  16.4;  -5.8; 130.3;9;    17.7;    3.9;eor
880;20121101;20121130;3;  6.30;   5.49;    8.52;    2.13;-999;  11.8;  15.0;  -4.6;  50.2;9;    75.7;   28.9;eor
880;20121201;20121231;3;-999;   0.89;    3.54;   -1.96;    2.26;  14.3;  17.6; -14.6;  43.4;9;    45.0;   13.4;eor
880;20130101;20130131;3;  7.45;  -0.41;    1.37;   -2.65;    2.23;  12.9;  17.4; -15.1;  15.2;9;    53.1;   11.7;eor
880;20130201;20130228;3;-999;   0.01;    1.93;   -1.92;    2.07;   7.8;  16.4;  -6.7;  16.3;9;    36.7;    5.1;eor
880;20130301;20130331;3;  6.04;  -1.11;    2.92;   -5.13;    2.26;  15.1;  13.0; -15.9; 129.3;9;    31.5;    7.8;eor
880;20130401;20130430;3;  6.97;   9.38;   14.12;    4.51;    2.10;  27.6;  13.8;  -3.6; 124.0;9;    12.6;    5.4;eor
880;20130501;20130531;3;-999;  14.17;   19.36;    8.64;-999;  28.7;  16.9;   2.6; 163.2;9;    90.7;   32.2;eor
880;20130601;20130630;3;  6.14;  17.62;   22.79;   11.83;    2.00;  34.4;  16.3;   3.3; 207.2;3;    99.1;   23.2;eor
880;20130701;20130731;3;  4.85;  20.60;   26.93;   13.50;    1.81;  36.0;  15.4;   9.4; 293.4;3;    44.1;   22.9;eor
880;20130801;20130831;3;  5.13;  19.13;   25.70;   12.83;    1.87;  35.1;  14.2;   7.2; 225.1;3;    24.8;    7.2;eor
880;20130901;20130930;3;  5.81;  13.38;   17.84;    9.04;    2.00;  26.9;  13.7;   1.0; 112.5;3;    52.1;   13.1;eor
880;20131001;20131031;3;  5.80;  11.40;   16.47;    5.79;    2.06;  22.6;  20.8;  -1.6; 118.2;3;    44.2;   15.1;eor
880;20131101;20131130;3;  6.54;   5.40;    8.15;    2.16;    2.20;  16.3;  13.7;  -7.4;  38.2;3;    52.3;   13.1;eor
880;20131201;20131231;3;  6.57;   4.02;    6.85;    1.25;    2.45;  11.9;  21.2;  -4.8;  50.7;3;    15.9;    5.7;eor
880;20140101;20140131;3;  6.93;   1.06;    3.66;   -1.70;    2.32;  13.4;  15.1; -12.8;  44.6;3;    35.3;    8.0;eor
880;20140201;20140228;3;-999;   5.10;    9.71;    0.79;-999;  14.3;  16.3;  -3.6; 114.8;3;    12.7;    7.5;eor
880;20140301;20140331;3;  5.12;   7.49;   13.73;    1.75;    2.19;  22.6;  18.6;  -4.4; 175.9;3;    27.5;    5.5;eor
880;20140401;20140430;3;  5.83;  11.62;   17.81;    5.59;    1.97;  23.3;  18.8;  -2.1; 189.0;3;    65.0;   27.9;eor
880;20140501;20140531;3;  5.70;  13.58;   19.17;    7.87;    2.13;  30.1;  14.4;  -0.8; 180.8;3;    98.9;   23.4;eor
880;20140601;20140630;3;  5.68;  17.20;   22.93;   10.79;    1.97;  34.0;  13.2;   4.8; 213.4;3;    33.5;   11.7;eor
880;20140701;20140731;3;  5.18;  21.36;   27.99;   15.07;    1.87;  35.3;  21.4;   7.9; 253.2;3;    51.6;   16.7;eor
880;20140801;20140831;3;  5.63;  17.23;   23.13;   11.85;    1.90;  31.1;  15.9;   5.8; 197.9;3;   203.9;  102.6;eor
880;20140901;20140930;3;  5.90;  15.98;   20.95;   11.45;    1.83;  27.4;  13.5;   2.3; 153.6;3;    38.4;   10.9;eor
880;20141001;20141031;3;-999;  12.26;   17.10;    8.11;    1.87;  24.7;  12.8;  -1.1; 116.2;3;    33.6;    8.5;eor
880;20141101;20141130;3;-999;   6.78;    9.57;    3.85;-999;  19.0;  12.4;  -2.1;  54.6;3;-999;    1.8;eor
880;20141201;20141231;3;  6.85;   2.95;    5.35;   -0.04;    2.61;  13.0;  19.2;  -8.6;  27.7;3;    28.4;    6.3;eor
880;20150101;20150131;3;  7.14;   3.12;    5.44;    0.56;    2.74;  14.5;  22.2;  -4.2;  27.7;3;    62.1;    9.0;eor
880;20150201;20150228;3;  4.37;   1.77;    6.39;   -2.12;    2.25;  11.6;  15.9;  -7.4; 127.5;3;     7.2;    3.3;eor
880;20150301;20150331;3;  5.86;   6.06;   10.85;    1.20;    2.39;  18.5;  24.3;  -5.1; 141.9;3;    29.1;    6.7;eor
880;20150401;20150430;3;  5.35;   9.02;   15.34;    2.00;    2.20;  24.5;  23.6;  -4.3; 210.5;3;    30.7;   10.8;eor
880;20150501;20150531;3;  5.78;  13.63;   19.79;    5.78;    2.10;  26.0;  17.5;   0.2; 223.9;3;    22.4;    7.6;eor
880;20150601;20150630;3;  5.56;  16.64;   22.54;   10.36;    2.00;  34.2;  15.0;   4.3; 206.7;3;    61.9;   11.7;eor
880;20150701;20150731;3;  4.78;  20.53;   26.42;   14.34;    2.19;  36.8;  21.9;   6.6; 257.5;3;    83.5;   20.5;eor
880;20150801;20150831;3;  5.07;  22.57;   29.88;   15.11;    1.94;  38.5;  14.4;   6.8; 279.9;3;    16.0;    5.7;eor
880;20150901;20150930;3;  5.37;  14.14;   20.29;    8.32;    1.93;  32.6;  25.0;   0.8; 171.3;3;    67.7;   29.0;eor
880;20151001;20151031;3;  6.16;   8.31;   12.75;    4.18;    1.84;  21.7;  11.5;  -1.9; 117.1;3;    58.5;   20.2;eor
880;20151101;20151130;3;-999;   7.61;   11.50;    3.48;    2.50;  18.1;  19.5;  -3.5;  69.0;3;    72.1;   27.9;eor
880;20151201;20151231;3;-999;   7.10;   10.04;    3.73;    2.55;  15.4;  19.0;  -4.8;  80.2;3;    22.2;    8.4;eor
880;20160101;20160131;3;-999;   0.10;    2.87;   -3.35;    2.39;  12.8;  16.0; -13.3;  47.0;3;    48.7;    9.0;eor
880;20160201;20160229;3;  6.68;   3.97;    7.63;    0.41;    2.62;  13.0;  17.9;  -5.9;  64.5;3;    62.5;   10.6;eor
880;20160301;20160331;3;  6.75;   4.68;    8.74;    0.18;    2.06;  17.4;  14.7;  -4.8;  88.4;3;    31.9;   11.7;eor
880;20160401;20160430;3;  6.17;   8.83;   14.34;    2.80;    2.03;  24.8;  13.7;  -1.7; 164.0;3;    40.2;    9.9;eor
880;20160501;20160531;3;-999;  15.52;   21.48;    8.84;    2.13;  29.6;  22.2;   2.8; 236.4;3;    26.7;    7.1;eor
880;20160601;20160630;3;  5.65;  19.22;   25.22;   12.91;    1.87;  35.2;  21.0;   8.1; 243.1;3;   104.4;   31.2;eor
880;20160701;20160731;3;  6.28;  19.71;   25.46;   14.15;    1.97;  32.5;  20.2;   8.6; 197.9;3;    64.6;   23.9;eor
880;20160801;20160831;3;  4.91;  18.41;   24.60;   12.06;    1.87;  34.3;  13.8;   6.5; 210.3;3;    49.6;   20.7;eor
880;20160901;20160930;3;  5.00;  17.47;   24.59;   10.83;    1.73;  32.7;  13.3;   2.5; 222.6;3;    12.6;    5.3;eor
880;20161001;20161031;3;  7.16;   8.89;   11.93;    5.52;    1.84;  20.7;  12.8;  -1.1;  47.6;3;    67.9;   16.6;eor
880;20161101;20161130;3;  6.50;   3.75;    7.23;    0.39;    2.00;  16.0;  15.7;  -8.4;  60.8;3;    40.1;    6.9;eor
880;20161201;20161231;3;  6.40;   2.45;    5.39;   -0.90;    2.29;  12.1;  19.1;  -7.7;  66.3;3;    43.7;   12.6;eor
880;20170101;20170131;3;  6.08;  -1.79;    0.82;   -4.53;    2.10;   6.0;  17.1; -11.0;  60.3;3;    27.5;    6.1;eor
880;20170201;20170228;3;  6.14;   2.26;    5.81;   -1.02;    2.46;  14.7;  20.0;  -7.8;  70.4;3;    40.1;   15.0;eor
880;20170301;20170331;3;  6.49;   7.28;   12.37;    2.08;    2.13;  23.1;  21.4;  -3.1; 122.8;3;    43.7;   11.7;eor
880;20170401;20170430;3;  6.20;   8.11;   13.22;    2.98;    2.30;  25.3;  14.8;  -3.8; 138.9;3;    23.2;    5.9;eor
880;20170501;20170531;3;-999;  14.98;   20.95;    8.05;-999;  31.2;  14.2;  -2.0; 216.9;3;    23.4;    7.4;eor
880;20170601;20170630;3;  5.93;  18.97;   25.22;   12.15;    2.23;  31.9;  17.6;   5.9; 237.5;3;    56.1;   30.0;eor
880;20170701;20170731;3;  6.39;  19.25;   24.97;   13.77;    1.90;  33.1;  14.4;   9.9; 198.7;3;   128.8;   46.0;eor
880;20170801;20170831;3;  5.48;  19.26;   25.13;   13.17;    1.90;  32.0;  17.3;   6.5; 226.6;3;    64.5;   13.9;eor
880;20170901;20170930;3;  6.02;  13.55;   18.74;    8.74;    1.83;  22.6;  18.1;   3.3; 125.1;3;    43.0;   13.1;eor
880;20171001;20171031;3;-999;  11.66;   15.80;    7.77;    2.42;  24.5;  28.4;   1.1; 101.4;3;    76.1;   13.5;eor
880;20171101;20171130;3;  6.69;   5.73;    8.46;    2.36;    2.27;  14.4;  15.4;  -4.3;  43.7;3;    42.6;   11.4;eor
880;20171201;20171231;3;  7.03;   3.33;    5.50;    0.59;    2.48;  12.5;  20.1;  -5.9;  35.3;3;    52.1;   10.4;eor
